district,address,bathrooms_count,country,typology,exterior,floor,hasLift,municipality,neighborhood,newDevelopment,price,price_per_m2,propertyCode,propertyType,province,rooms_count,size_m2,status,avg_price_per_district,price_category,date
Centro,calle del Marqués de la Ensenada,2,es,flat,true,4,true,Madrid,Chueca-Justicia,false,1075000.0,12500.0,105311199,flat,Madrid,2,86.0,renew,769398.6464032421,high,2024-09-17
Centro,"calle de Santa Isabel, 9",1,es,flat,true,3,true,Madrid,Lavapiés-Embajadores,true,875000.0,7415.0,105312283,flat,Madrid,2,118.0,newdevelopment,769398.6464032421,high,2024-09-17
Retiro,calle de Espalter,3,es,flat,true,2,true,Madrid,Jerónimos,false,2950000.0,10536.0,105312662,flat,Madrid,3,280.0,good,1033324.8743718592,high,2024-09-17
Zona Prado de Somosaguas - La Finca,"paseo de los Lagos, 1",7,es,chalet,,,,Pozuelo de Alarcón,La Finca,false,7500000.0,6250.0,105313012,chalet,Madrid,5,1200.0,good,2418552.6315789474,high,2024-09-17
Centro,calle del Mesón de Paredes,1,es,flat,false,2,false,Madrid,Lavapiés-Embajadores,false,155000.0,5345.0,105314392,flat,Madrid,1,29.0,good,769398.6464032421,low,2024-09-17
Centro,barrio Chueca-Justicia,2,es,flat,true,1,true,Madrid,Chueca-Justicia,false,749000.0,7643.0,105314982,flat,Madrid,2,98.0,good,769398.6464032421,medium,2024-09-17
Barrio de Salamanca,barrio Goya,3,es,flat,true,3,true,Madrid,Goya,false,1450000.0,10357.0,105315003,flat,Madrid,3,140.0,good,1569158.038243626,medium,2024-09-17
El Pastel,El Pastel,5,es,chalet,,,,Boadilla del Monte,,false,1175000.0,2582.0,105316613,chalet,Madrid,5,455.0,good,984947.5,high,2024-09-17
Hortaleza,calle de Santa Virgilia s/n,2,es,flat,true,9,true,Madrid,Pinar del Rey,false,445000.0,3836.0,105317093,flat,Madrid,4,116.0,good,1239664.2406015038,low,2024-09-17
Los Satélites - Roza Martín,calle Anillo de Saturno,4,es,chalet,,,,Majadahonda,,false,1300000.0,3457.0,105317397,chalet,Madrid,4,376.0,good,1273076.0,medium,2024-09-17
Zona Monte el Pilar,Zona Monte el Pilar,5,es,chalet,,,,Majadahonda,,false,2074900.0,3247.0,105317440,chalet,Madrid,5,639.0,renew,1290047.0588235294,high,2024-09-17
Tetuán,"calle de San Germán, 13",3,es,flat,true,9,true,Madrid,Cuatro Caminos,false,850000.0,6071.0,105317563,flat,Madrid,4,140.0,good,568637.182572614,high,2024-09-17
Encinar de los Reyes,camino Viejo del Cura s/n,5,es,flat,true,3,true,La Moraleja,,false,1735000.0,4819.0,105322491,penthouse,Madrid,4,360.0,good,1413482.142857143,high,2024-09-17
Moncloa,paseo de Moret,3,es,flat,true,1,true,Madrid,Argüelles,false,2100000.0,7836.0,105322637,flat,Madrid,4,268.0,good,1540750.6917562725,high,2024-09-17
Centro,barrio Batallas,2,es,chalet,,,,Leganés,Batallas,false,435000.0,1115.0,105324165,chalet,Madrid,3,390.0,good,769398.6464032421,low,2024-09-17
Centro,calle Fuenlabrada,2,es,flat,true,5,true,Alcorcón,Casco Antiguo,false,295000.0,2479.0,105324874,flat,Madrid,4,119.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,barrio Recoletos,4,es,flat,true,3,true,Madrid,Recoletos,false,3190000.0,11815.0,105325038,flat,Madrid,4,270.0,good,1569158.038243626,high,2024-09-17
San Blas,calle de Siro Muela,9,es,chalet,,,,Madrid,Salvador,false,1550000.0,2925.0,105325571,chalet,Madrid,8,530.0,good,493332.02898550726,high,2024-09-17
Chamberí,calle de Maudes,2,es,flat,true,5,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,799000.0,7398.0,105326190,flat,Madrid,3,108.0,good,1240040.1756756757,low,2024-09-17
El Soto de la Moraleja,calle de la Azalea,4,es,chalet,,,,La Moraleja,,false,1249000.0,6245.0,105327318,chalet,Madrid,3,200.0,good,1483132.3529411764,low,2024-09-17
Chamberí,barrio Nuevos Ministerios-Ríos Rosas,2,es,flat,true,3,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,1130000.0,8433.0,105328108,flat,Madrid,3,134.0,good,1240040.1756756757,medium,2024-09-17
Moncloa,barrio El Plantío,8,es,chalet,,,,Madrid,El Plantío,false,8200000.0,5230.0,105328489,chalet,Madrid,6,1568.0,good,1540750.6917562725,high,2024-09-17
El Bosque,El Bosque,7,es,chalet,,,,Villaviciosa de Odón,,false,1850000.0,3814.0,105328595,chalet,Madrid,6,485.0,good,877710.8823529412,high,2024-09-17
Moncloa,barrio Argüelles,0,es,flat,true,3,true,Madrid,Argüelles,false,3600000.0,4615.0,105328699,flat,Madrid,1,780.0,renew,1540750.6917562725,high,2024-09-17
Barrio de Salamanca,"calle de Fernán González, 26",3,es,flat,true,6,true,Madrid,Goya,false,1340000.0,6979.0,105329009,flat,Madrid,4,192.0,renew,1569158.038243626,low,2024-09-17
San Blas,barrio Canillejas,6,es,chalet,,,,Madrid,Canillejas,false,1250000.0,5365.0,105329660,chalet,Madrid,5,233.0,good,493332.02898550726,high,2024-09-17
Usera,calle de Miramadrid,2,es,flat,,1,false,Madrid,Pradolongo,false,189000.0,2700.0,105330216,flat,Madrid,4,70.0,renew,260476.03773584907,low,2024-09-17
Ciudad Lineal,barrio Costillares,1,es,flat,true,0,true,Madrid,Costillares,false,265000.0,5889.0,105330542,flat,Madrid,1,45.0,good,584258.3493449781,low,2024-09-17
Barrio de Salamanca,barrio Castellana,1,es,flat,true,4,true,Madrid,Castellana,false,998000.0,10505.0,105331026,flat,Madrid,1,95.0,good,1569158.038243626,low,2024-09-17
Tetuán,"paseo de la Castellana, 123",3,es,flat,true,9,true,Madrid,Cuzco-Castillejos,false,1349000.0,8875.0,105334006,flat,Madrid,3,152.0,good,568637.182572614,high,2024-09-17
Fuencarral,"calle Islas Británicas, 17",2,es,chalet,,,,Madrid,Tres Olivos - Valverde,false,359000.0,1994.0,105334354,chalet,Madrid,4,180.0,renew,1052016.2767857143,low,2024-09-17
Centro,calle del Divino Pastor,3,es,flat,true,1,true,Madrid,Malasaña-Universidad,false,919000.0,8205.0,105334527,flat,Madrid,3,112.0,good,769398.6464032421,high,2024-09-17
Centro,barrio Malasaña-Universidad,3,es,flat,true,3,true,Madrid,Malasaña-Universidad,false,1039000.0,9620.0,105334796,flat,Madrid,3,108.0,good,769398.6464032421,high,2024-09-17
Ciudad Lineal,barrio Atalaya,2,es,flat,true,4,true,Madrid,Atalaya,false,780000.0,7959.0,105335902,penthouse,Madrid,1,98.0,good,584258.3493449781,high,2024-09-17
Centro,calle de Almadén,1,es,flat,true,3,false,Madrid,Huertas-Cortes,false,575000.0,7667.0,105336648,flat,Madrid,2,75.0,renew,769398.6464032421,low,2024-09-17
Ciudad Lineal,barrio Pueblo Nuevo,2,es,flat,true,0,true,Madrid,Pueblo Nuevo,false,300960.0,2951.0,105336650,flat,Madrid,2,102.0,good,584258.3493449781,low,2024-09-17
Latina,"calle Camarena, 275",2,es,flat,true,2,true,Madrid,Aluche,true,450200.0,3984.0,105336950,flat,Madrid,3,113.0,newdevelopment,292681.8390804598,high,2024-09-17
Parque Lisboa - La Paz,calle del Parque de Monfragüe,1,es,flat,true,6,true,Alcorcón,Parque Lisboa - La Paz,false,259000.0,3453.0,105337271,flat,Madrid,3,75.0,renew,261900.0,medium,2024-09-17
Barrio de Salamanca,barrio Castellana,2,es,flat,false,1,true,Madrid,Castellana,false,1359000.0,9920.0,105337314,flat,Madrid,2,137.0,good,1569158.038243626,low,2024-09-17
Parla Este,Parla Este,2,es,flat,true,4,true,Parla,,false,229999.0,2396.0,105337481,flat,Madrid,3,96.0,good,265677.4375,low,2024-09-17
Centro,"calle Polvoranca, 23",1,es,flat,true,3,true,Leganés,Vírgenes,true,215000.0,2688.0,105337582,flat,Madrid,1,80.0,newdevelopment,769398.6464032421,low,2024-09-17
Centro,Centro,1,es,flat,true,0,false,Villaviciosa de Odón,,false,259000.0,4317.0,105338509,flat,Madrid,1,60.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle de Diego de León,1,es,flat,true,4,true,Madrid,Lista,false,640000.0,9412.0,105339299,flat,Madrid,1,68.0,good,1569158.038243626,low,2024-09-17
San Blas,"avenida de Guadalajara, 75",1,es,flat,true,0,true,Madrid,Arcos,false,214900.0,2528.0,105339435,flat,Madrid,3,85.0,good,493332.02898550726,low,2024-09-17
Moncloa,barrio Aravaca,2,es,chalet,,,,Madrid,Aravaca,false,1200000.0,4724.0,105339544,chalet,Madrid,4,254.0,renew,1540750.6917562725,low,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,1,es,flat,true,3,true,Madrid,Conde Orgaz-Piovera,false,575000.0,5088.0,105339650,flat,Madrid,1,113.0,good,1239664.2406015038,low,2024-09-17
Barrio de Salamanca,barrio Recoletos,2,es,flat,false,1,false,Madrid,Recoletos,false,829000.0,13159.0,105340023,flat,Madrid,2,63.0,good,1569158.038243626,low,2024-09-17
Las Dehesillas - Vereda de los Estudiantes,barrio Las Dehesillas-Vereda de los Estudiantes,2,es,flat,true,3,true,Leganés,Las Dehesillas-Vereda de los Estudiantes,false,310000.0,2541.0,105340495,flat,Madrid,3,122.0,good,235900.0,high,2024-09-17
El Burgo,avenida España s/n,3,es,chalet,,,,Las Rozas de Madrid,El Burgo,false,530000.0,3419.0,105340682,chalet,Madrid,3,155.0,good,515714.28571428574,medium,2024-09-17
Carabanchel,"calle de Eusebio Morán, 21",1,es,flat,true,3,false,Madrid,Opañel,false,128000.0,2415.0,105340813,flat,Madrid,2,53.0,renew,277698.3312883436,low,2024-09-17
Zona Pueblo,barrio Zona Pueblo,1,es,flat,true,1,false,Pozuelo de Alarcón,Zona Pueblo,false,210000.0,5000.0,105340900,flat,Madrid,1,42.0,good,1355664.450980392,low,2024-09-17
Centro,calle del Salitre,1,es,flat,true,2,false,Madrid,Lavapiés-Embajadores,false,450000.0,5625.0,105341433,flat,Madrid,2,80.0,good,769398.6464032421,low,2024-09-17
Hortaleza,plaza de Monterrey,1,es,flat,true,5,false,Madrid,Apóstol Santiago,false,257500.0,3576.0,105341991,flat,Madrid,3,72.0,good,1239664.2406015038,low,2024-09-17
Centro,"calle de la Luna, 12",1,es,flat,true,4,false,Madrid,Malasaña-Universidad,false,225000.0,5000.0,105342782,penthouse,Madrid,1,45.0,renew,769398.6464032421,low,2024-09-17
Fuencarral,calle de Cambrils,7,es,chalet,,,,Madrid,Mirasierra,false,2350000.0,2901.0,105344962,chalet,Madrid,7,810.0,good,1052016.2767857143,high,2024-09-17
Barrio de Salamanca,barrio Lista,2,es,flat,true,3,true,Madrid,Lista,false,1179000.0,10718.0,105345030,flat,Madrid,2,110.0,good,1569158.038243626,low,2024-09-17
Rozas Centro,avenida de la Coruña,1,es,chalet,,,,Las Rozas de Madrid,Alto de la Jabonería,false,390000.0,3421.0,105345181,chalet,Madrid,2,114.0,renew,405425.53125,medium,2024-09-17
Fuencarral,calle de María Tubau,2,es,flat,true,4,true,Madrid,Las Tablas,false,450000.0,4500.0,105345510,flat,Madrid,2,100.0,good,1052016.2767857143,low,2024-09-17
Centro,barrio Huertas-Cortes,1,es,flat,false,0,true,Madrid,Huertas-Cortes,false,219000.0,7821.0,105352050,flat,Madrid,1,28.0,good,769398.6464032421,low,2024-09-17
,calle Fuensalida,4,es,chalet,,,,Humanes de Madrid,,false,360000.0,1348.0,105352086,chalet,Madrid,5,267.0,good,,medium,2024-09-17
Centro,calle Mayor,2,es,flat,true,2,true,Madrid,Palacio,false,1890000.0,7621.0,105352147,flat,Madrid,5,248.0,good,769398.6464032421,high,2024-09-17
Hortaleza,barrio Conde Orgaz-Piovera,4,es,chalet,,,,Madrid,Conde Orgaz-Piovera,false,2050000.0,6138.0,105352331,chalet,Madrid,5,334.0,good,1239664.2406015038,high,2024-09-17
Usera,"calle de La Cal, 30",1,es,flat,true,2,true,Madrid,12 de Octubre-Orcasur,true,255000.0,5100.0,105352994,flat,Madrid,1,50.0,newdevelopment,260476.03773584907,medium,2024-09-17
Usera,"calle de La Cal, 30",1,es,flat,true,1,true,Madrid,12 de Octubre-Orcasur,true,245000.0,4298.0,105353002,flat,Madrid,1,57.0,newdevelopment,260476.03773584907,medium,2024-09-17
Chamberí,calle de Santa Engracia,2,es,flat,true,5,true,Madrid,Trafalgar,false,740000.0,8506.0,105354509,flat,Madrid,3,87.0,renew,1240040.1756756757,low,2024-09-17
El Burgo,barrio El Burgo,1,es,flat,true,3,true,Las Rozas de Madrid,El Burgo,false,165000.0,5893.0,105355234,flat,Madrid,1,28.0,good,515714.28571428574,low,2024-09-17
Chamartín,"calle de Félix Boix, 14",3,es,flat,true,6,true,Madrid,Nueva España,false,1150000.0,6150.0,105355675,flat,Madrid,3,187.0,good,1658541.416,low,2024-09-17
Centro - Ayuntamiento,"calle Genil, 6",1,es,flat,true,1,true,Pinto,,true,199500.0,2810.0,105356013,flat,Madrid,2,71.0,newdevelopment,203262.5,medium,2024-09-17
San Blas,"calle Néstor, 6",1,es,flat,true,0,true,Madrid,Canillejas,true,260000.0,3768.0,105356057,flat,Madrid,2,69.0,newdevelopment,493332.02898550726,low,2024-09-17
Barrio de Salamanca,calle del Príncipe de Vergara,2,es,flat,false,1,false,Madrid,Recoletos,false,829000.0,10908.0,105356811,flat,Madrid,2,76.0,good,1569158.038243626,low,2024-09-17
Fuencarral,barrio Peñagrande,2,es,flat,true,1,true,Madrid,Peñagrande,false,675000.0,5075.0,105360029,flat,Madrid,2,133.0,good,1052016.2767857143,low,2024-09-17
Vicálvaro,calle Los Cerros s/n,2,es,flat,true,4,true,Madrid,Los Cerros,true,228791.0,2158.0,105360070,flat,Madrid,3,106.0,newdevelopment,376080.66346153844,low,2024-09-17
Vicálvaro,calle Los Cerros s/n,2,es,flat,true,6,true,Madrid,Los Cerros,true,228791.0,2158.0,105360072,flat,Madrid,3,106.0,newdevelopment,376080.66346153844,low,2024-09-17
Vicálvaro,calle Los Cerros s/n,2,es,flat,true,7,true,Madrid,Los Cerros,true,236811.0,2173.0,105360085,flat,Madrid,3,109.0,newdevelopment,376080.66346153844,low,2024-09-17
Tetuán,calle de Orense,3,es,flat,true,1,true,Madrid,Cuatro Caminos,false,1290000.0,5202.0,105360851,flat,Madrid,4,248.0,renew,568637.182572614,high,2024-09-17
Centro,calle de Fomento,2,es,flat,true,0,true,Madrid,Palacio,false,750000.0,5515.0,105361486,flat,Madrid,3,136.0,good,769398.6464032421,medium,2024-09-17
Barajas,calle de la Carabela,2,es,flat,true,2,true,Madrid,Alameda de Osuna,false,629000.0,4032.0,105361600,flat,Madrid,4,156.0,renew,524778.3513513514,high,2024-09-17
Centro,calle de Almadén,1,es,flat,true,2,false,Madrid,Huertas-Cortes,false,575000.0,7667.0,105362296,flat,Madrid,2,75.0,renew,769398.6464032421,low,2024-09-17
Ciudad Lineal,calle de Mesena,2,es,flat,true,2,true,Madrid,Atalaya,false,599000.0,6372.0,105363191,flat,Madrid,2,94.0,good,584258.3493449781,medium,2024-09-17
,"avenida Comunidad de Madrid, 4",2,es,flat,true,0,true,Humanes de Madrid,,true,212500.0,1771.0,105365030,flat,Madrid,2,120.0,newdevelopment,,medium,2024-09-17
Barrio de Salamanca,calle de Claudio Coello,2,es,flat,false,1,true,Madrid,Castellana,false,1359000.0,13455.0,105365082,flat,Madrid,2,101.0,good,1569158.038243626,low,2024-09-17
Chamartín,barrio Nueva España,5,es,chalet,,,,Madrid,Nueva España,false,1950000.0,5417.0,105365982,chalet,Madrid,5,360.0,good,1658541.416,high,2024-09-17
Latina,paseo de Extremadura,2,es,flat,true,1,true,Madrid,Puerta del Ángel,false,615000.0,4731.0,105366209,flat,Madrid,3,130.0,good,292681.8390804598,high,2024-09-17
Centro,calle de Almadén,2,es,flat,true,1,false,Madrid,Huertas-Cortes,false,475000.0,7308.0,105366222,flat,Madrid,2,65.0,renew,769398.6464032421,low,2024-09-17
Centro,calle de San Pedro Mártir,2,es,flat,true,-1,true,Madrid,Lavapiés-Embajadores,false,380000.0,3167.0,105366249,flat,Madrid,3,120.0,good,769398.6464032421,low,2024-09-17
Chamberí,calle de Hilarión Eslava,3,es,flat,true,2,true,Madrid,Gaztambide,false,1200000.0,4528.0,105366421,flat,Madrid,8,265.0,renew,1240040.1756756757,medium,2024-09-17
Chamberí,barrio Nuevos Ministerios-Ríos Rosas,3,es,flat,true,1,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,1690000.0,7934.0,105366557,flat,Madrid,3,213.0,good,1240040.1756756757,high,2024-09-17
Moncloa,calle de Martín de los Heros,1,es,flat,true,4,false,Madrid,Argüelles,false,380000.0,3455.0,105367064,duplex,Madrid,2,110.0,good,1540750.6917562725,low,2024-09-17
Villaverde,"calle Maricara, 11",1,es,flat,true,6,true,Madrid,Butarque,true,281000.0,3469.0,105369129,flat,Madrid,2,81.0,newdevelopment,198885.3076923077,high,2024-09-17
Villaverde,"calle Maricara, 11",2,es,flat,true,1,true,Madrid,Butarque,true,223000.0,3055.0,105369268,flat,Madrid,2,73.0,newdevelopment,198885.3076923077,high,2024-09-17
Villaverde,"calle Maricara, 11",1,es,flat,true,2,true,Madrid,Butarque,true,219500.0,2778.0,105369269,flat,Madrid,2,79.0,newdevelopment,198885.3076923077,high,2024-09-17
San Blas,calle Lucano,2,es,flat,true,3,true,Madrid,Canillejas,false,210000.0,2625.0,105369302,flat,Madrid,3,80.0,renew,493332.02898550726,low,2024-09-17
Villaverde,"calle Maricara, 11",1,es,flat,true,4,true,Madrid,Butarque,true,222500.0,2816.0,105369328,flat,Madrid,2,79.0,newdevelopment,198885.3076923077,high,2024-09-17
Centro,calle de la Magdalena,2,es,flat,true,1,true,Madrid,Lavapiés-Embajadores,false,490000.0,4949.0,105369614,flat,Madrid,4,99.0,good,769398.6464032421,low,2024-09-17
Arganzuela,"calle de Embajadores, 197",1,es,flat,true,0,true,Madrid,Legazpi,false,190000.0,3167.0,105371614,flat,Madrid,1,60.0,good,457697.83419689117,low,2024-09-17
Arganzuela,"calle de Embajadores, 197",2,es,flat,true,0,true,Madrid,Legazpi,false,260000.0,3059.0,105371630,flat,Madrid,2,85.0,good,457697.83419689117,low,2024-09-17
Centro,calle Duque de Osuna,1,es,flat,false,1,true,Madrid,Malasaña-Universidad,false,485000.0,6554.0,105372465,flat,Madrid,3,74.0,good,769398.6464032421,low,2024-09-17
Somosaguas,barrio Somosaguas,7,es,chalet,,,,Pozuelo de Alarcón,Somosaguas,false,4400000.0,4037.0,105372918,chalet,Madrid,5,1090.0,good,1852000.0,high,2024-09-17
Centro,calle de Cervantes,2,es,flat,false,4,true,Madrid,Huertas-Cortes,false,495000.0,3960.0,105373551,flat,Madrid,2,125.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,"calle Francisco Navacerrada, 8",2,es,flat,true,4,true,Madrid,Guindalera,true,515000.0,6205.0,105373553,flat,Madrid,2,83.0,newdevelopment,1569158.038243626,low,2024-09-17
San Nicasio - Campo de Tiro - Solagua,calle Jesus Miguel Haddad Blanco,1,es,flat,true,2,false,Leganés,V Centenario,false,260000.0,2653.0,105373839,flat,Madrid,3,98.0,good,360424.4,low,2024-09-17
Zona Pueblo,barrio Zona Pueblo,4,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,1430000.0,5018.0,105374049,chalet,Madrid,5,285.0,good,1355664.450980392,medium,2024-09-17
Somosaguas,barrio Somosaguas,5,es,flat,true,3,,Pozuelo de Alarcón,Somosaguas,false,2200000.0,5627.0,105374052,flat,Madrid,4,391.0,good,1852000.0,high,2024-09-17
Carabanchel,avenida de los Poblados,2,es,flat,true,9,true,Madrid,Abrantes,false,264990.0,3312.0,105374253,flat,Madrid,2,80.0,good,277698.3312883436,medium,2024-09-17
Universidad,calle de los Depósitos,1,es,flat,true,2,true,Getafe,,false,235000.0,3406.0,105374575,flat,Madrid,2,69.0,good,222000.0,medium,2024-09-17
Arganzuela,calle de Tarragona,1,es,flat,true,4,true,Madrid,Palos de la Frontera,false,300000.0,7317.0,105375232,duplex,Madrid,1,41.0,good,457697.83419689117,low,2024-09-17
El Bercial,avenida Salvador Allende,2,es,flat,true,4,true,Getafe,,false,375000.0,2259.0,105375282,flat,Madrid,4,166.0,good,499926.55555555556,low,2024-09-17
Fuencarral,calle de la Villa de Marín,3,es,flat,true,9,true,Madrid,La Paz,false,850000.0,6204.0,105379151,flat,Madrid,3,137.0,good,1052016.2767857143,low,2024-09-17
Moncloa,barrio Argüelles,2,es,flat,true,1,true,Madrid,Argüelles,false,750000.0,5068.0,105379973,flat,Madrid,4,148.0,renew,1540750.6917562725,low,2024-09-17
Centro,barrio Huertas-Cortes,3,es,flat,true,6,true,Madrid,Huertas-Cortes,false,2700000.0,10075.0,105380526,flat,Madrid,3,268.0,good,769398.6464032421,high,2024-09-17
El Bosque,calle Dublin,3,es,chalet,,,,Villaviciosa de Odón,,false,820000.0,3981.0,105381293,chalet,Madrid,4,206.0,good,877710.8823529412,medium,2024-09-17
Ciudad Lineal,calle de Timoteo Domingo,1,es,flat,true,1,true,Madrid,Pueblo Nuevo,false,340000.0,4416.0,105381427,flat,Madrid,3,77.0,good,584258.3493449781,low,2024-09-17
Parque Europa - Los Pitufos,Parque Europa - Los Pitufos,3,es,chalet,,,,Pinto,,false,399900.0,1869.0,105382649,chalet,Madrid,4,214.0,good,298565.4285714286,high,2024-09-17
Barrio de Salamanca,calle del Doctor Esquerdo,1,es,flat,true,1,true,Madrid,Fuente del Berro,false,555000.0,6167.0,105383528,flat,Madrid,3,90.0,good,1569158.038243626,low,2024-09-17
Norte,calle de Francisco Largo Caballero,2,es,flat,true,4,true,Alcobendas,,false,569000.0,3347.0,105383685,penthouse,Madrid,3,170.0,good,596444.4444444445,medium,2024-09-17
Centro,calle del Casino,1,es,flat,true,2,true,Madrid,Lavapiés-Embajadores,false,399000.0,4534.0,105383834,flat,Madrid,2,88.0,good,769398.6464032421,low,2024-09-17
Centro,calle de Esparteros,1,es,flat,true,2,true,Madrid,Sol,false,728000.0,9973.0,105383945,flat,Madrid,2,73.0,good,769398.6464032421,medium,2024-09-17
San Blas,barrio Canillejas,6,es,chalet,,,,Madrid,Canillejas,false,1250000.0,5365.0,105384281,chalet,Madrid,5,233.0,good,493332.02898550726,high,2024-09-17
Zona Monte el Pilar,avenida Principe de Asturias,2,es,flat,true,3,true,Majadahonda,,false,855000.0,5029.0,105384435,flat,Madrid,3,170.0,good,1290047.0588235294,low,2024-09-17
Chamartín,paseo de la Castellana,5,es,flat,true,1,true,Madrid,El Viso,false,3500000.0,11290.0,105386236,flat,Madrid,5,310.0,good,1658541.416,high,2024-09-17
Barrio de Salamanca,barrio Goya,3,es,flat,true,2,true,Madrid,Goya,false,1398000.0,10130.0,105386293,flat,Madrid,3,138.0,good,1569158.038243626,low,2024-09-17
Fuencarral,avenida de Betanzos,1,es,flat,true,0,true,Madrid,Peñagrande,false,310000.0,2583.0,105386385,flat,Madrid,2,120.0,good,1052016.2767857143,low,2024-09-17
Carabanchel,calle de Antonia Lancha,1,es,flat,true,2,true,Madrid,Opañel,false,269000.0,3363.0,105386520,flat,Madrid,2,80.0,good,277698.3312883436,medium,2024-09-17
Vicálvaro,"calle Juan Abad Catalán, 50",2,es,flat,true,2,true,Madrid,Ambroz,true,465000.0,3121.0,105386913,flat,Madrid,4,149.0,newdevelopment,376080.66346153844,high,2024-09-17
Ciudad Lineal,calle de Florencio Llorente s/n,2,es,flat,true,3,true,Madrid,Quintana,false,365000.0,3883.0,105387121,flat,Madrid,2,94.0,good,584258.3493449781,low,2024-09-17
Zona Avenida Europa,barrio Zona Avenida Europa,5,es,chalet,,,,Pozuelo de Alarcón,Zona Avenida Europa,false,1190000.0,4595.0,105387399,chalet,Madrid,5,259.0,good,1039053.3333333334,high,2024-09-17
Alcobendas Centro,travesía de Huesca,1,es,flat,true,2,false,Alcobendas,,false,187500.0,2841.0,105387532,flat,Madrid,3,66.0,good,259588.23529411765,low,2024-09-17
Barrio de Salamanca,calle de Don Ramón de la Cruz,3,es,flat,true,4,true,Madrid,Goya,false,1849000.0,16809.0,105387976,flat,Madrid,3,110.0,good,1569158.038243626,high,2024-09-17
Barrio de Salamanca,calle de Hermosilla,3,es,flat,true,1,true,Madrid,Goya,false,1450000.0,12609.0,105392078,flat,Madrid,2,115.0,good,1569158.038243626,medium,2024-09-17
Chamartín,paseo de la Castellana,5,es,flat,true,1,true,Madrid,El Viso,false,3500000.0,11290.0,105393021,flat,Madrid,5,310.0,good,1658541.416,high,2024-09-17
Ciudad Lineal,calle de San Maximiliano,1,es,flat,true,3,true,Madrid,Ventas,false,300000.0,3529.0,105393388,flat,Madrid,3,85.0,good,584258.3493449781,low,2024-09-17
Retiro,calle de Valenzuela,3,es,flat,false,1,true,Madrid,Jerónimos,false,890000.0,8900.0,105394544,flat,Madrid,2,100.0,good,1033324.8743718592,low,2024-09-17
Villaverde,"calle Maricara, 11",2,es,flat,true,3,true,Madrid,Butarque,true,226000.0,3096.0,105396576,flat,Madrid,2,73.0,newdevelopment,198885.3076923077,high,2024-09-17
Carabanchel,"calle Paulina Odiaga, 39",4,es,chalet,,,,Madrid,San Isidro,true,859000.0,3158.0,105398315,chalet,Madrid,4,272.0,newdevelopment,277698.3312883436,high,2024-09-17
El Soto - Coveta,"María Moliner, 44",4,es,chalet,,,,Móstoles,,true,529000.0,2330.0,105398395,chalet,Madrid,3,227.0,newdevelopment,529000.0,medium,2024-09-17
Fuencarral,barrio Mirasierra,2,es,flat,true,2,true,Madrid,Mirasierra,false,830000.0,5845.0,105399302,flat,Madrid,3,142.0,good,1052016.2767857143,low,2024-09-17
Moncloa,barrio Valdemarín,8,es,chalet,,,,Madrid,Valdemarín,false,2700000.0,3857.0,105399730,chalet,Madrid,6,700.0,good,1540750.6917562725,high,2024-09-17
Barajas,calle de las Poderosas,1,es,chalet,,,,Madrid,Casco Histórico de Barajas,false,450000.0,3629.0,105399757,chalet,Madrid,2,124.0,renew,524778.3513513514,low,2024-09-17
Norte - Universidad,"avenida de los Abogados de Atocha, 6",2,es,flat,true,7,true,Móstoles,,true,435000.0,3625.0,105400027,flat,Madrid,3,120.0,newdevelopment,355984.5238095238,high,2024-09-17
