district,address,bathrooms_count,country,typology,exterior,floor,hasLift,municipality,neighborhood,newDevelopment,price,price_per_m2,propertyCode,propertyType,province,rooms_count,size_m2,status,avg_price_per_district,price_category,date
Barrio de Salamanca,calle del Jardín de San Federico,3,es,flat,true,1,true,Madrid,Goya,false,799500.0,5966.0,105333485,flat,Madrid,3,134.0,good,1569158.038243626,low,2024-09-17
Rozas Centro,avenida de la Coruña,1,es,flat,true,1,false,Las Rozas de Madrid,Alto de la Jabonería,false,298700.0,4092.0,105334017,flat,Madrid,2,73.0,good,405425.53125,low,2024-09-17
Arroyo de la Vega,calle de Daroca,3,es,chalet,,,,La Moraleja,,false,997000.0,4335.0,105334105,chalet,Madrid,5,230.0,good,961625.0,medium,2024-09-17
Barrio de Salamanca,calle de Claudio Coello,2,es,flat,false,1,true,Madrid,Castellana,false,1359000.0,9060.0,105335700,flat,Madrid,2,150.0,good,1569158.038243626,low,2024-09-17
Vega de la Moraleja,Vega de la Moraleja,1,es,flat,true,,true,San Sebastián de los Reyes,,false,194500.0,2431.0,105336301,studio,Madrid,0,80.0,good,297701.6875,low,2024-09-17
Centro,calle de Fuencarral,2,es,flat,true,2,true,Madrid,Malasaña-Universidad,false,880000.0,6984.0,105336539,flat,Madrid,2,126.0,good,769398.6464032421,high,2024-09-17
Centro,"ronda de Atocha, 18",2,es,flat,true,5,true,Madrid,Lavapiés-Embajadores,false,835000.0,5000.0,105336895,flat,Madrid,3,167.0,good,769398.6464032421,medium,2024-09-17
Yucatán- Las Cornisas,barrio Yucatán- Las Cornisas,3,es,flat,true,2,true,Las Rozas de Madrid,Yucatán- Las Cornisas,false,510000.0,1954.0,105337086,duplex,Madrid,3,261.0,good,1695666.6666666667,low,2024-09-17
Parque Boadilla,calle Río Urumea,3,es,chalet,,,,Boadilla del Monte,,false,995000.0,2926.0,105337435,chalet,Madrid,5,340.0,good,1346327.7777777778,low,2024-09-17
Chamberí,calle de Fernández de los Ríos,2,es,flat,true,2,true,Madrid,Gaztambide,false,599000.0,6511.0,105337655,flat,Madrid,2,92.0,good,1240040.1756756757,low,2024-09-17
Arganzuela,"Ricardo Damas, 9",2,es,flat,true,1,true,Madrid,Legazpi,true,570000.0,4831.0,105337898,flat,Madrid,2,118.0,newdevelopment,457697.83419689117,high,2024-09-17
Arganzuela,"Ricardo Damas, 9",2,es,flat,true,2,true,Madrid,Legazpi,true,570000.0,5278.0,105337899,flat,Madrid,2,108.0,newdevelopment,457697.83419689117,high,2024-09-17
Arganzuela,"Ricardo Damas, 9",2,es,flat,true,3,true,Madrid,Legazpi,true,580000.0,5179.0,105337973,flat,Madrid,2,112.0,newdevelopment,457697.83419689117,high,2024-09-17
Barrio de Salamanca,calle de Don Ramón de la Cruz,2,es,flat,true,1,true,Madrid,Lista,false,1250000.0,10163.0,105338148,flat,Madrid,3,123.0,good,1569158.038243626,low,2024-09-17
Hortaleza,calle de Gualanday,1,es,flat,true,1,true,Madrid,Pinar del Rey,false,299900.0,3570.0,105338549,flat,Madrid,3,84.0,good,1239664.2406015038,low,2024-09-17
Centro,calle de la Cruz,2,es,flat,false,6,true,Madrid,Sol,false,739000.0,10123.0,105339170,flat,Madrid,2,73.0,good,769398.6464032421,medium,2024-09-17
Centro,calle de Nazaret,1,es,flat,true,3,false,Fuenlabrada,,false,179000.0,1613.0,105339221,flat,Madrid,3,111.0,good,769398.6464032421,low,2024-09-17
Carabanchel,barrio Buena Vista,2,es,flat,true,3,true,Madrid,Buena Vista,false,310000.0,2153.0,105339227,flat,Madrid,2,144.0,good,277698.3312883436,high,2024-09-17
Hortaleza,"Grama, 25",4,es,chalet,,,,Madrid,Valdebebas - Valdefuentes,true,1250000.0,4448.0,105339366,chalet,Madrid,5,281.0,newdevelopment,1239664.2406015038,medium,2024-09-17
La Moraleja urbanización,calle del Camino Ancho,5,es,chalet,,,,La Moraleja,,false,1680000.0,4088.0,105339579,chalet,Madrid,5,411.0,good,3082447.8260869565,low,2024-09-17
Carabanchel,"calle Francisco Guzmán, 10",1,es,flat,true,2,false,Madrid,Puerta Bonita,false,128300.0,2467.0,105339628,flat,Madrid,2,52.0,renew,277698.3312883436,low,2024-09-17
Carabanchel,"plaza de Barragán, 11",1,es,flat,true,0,true,Madrid,Puerta Bonita,false,113160.0,2057.0,105340055,flat,Madrid,2,55.0,renew,277698.3312883436,low,2024-09-17
Latina,"calle Carlos Domingo, 6",1,es,flat,true,0,false,Madrid,Aluche,false,130400.0,2173.0,105340236,flat,Madrid,3,60.0,renew,292681.8390804598,low,2024-09-17
Barrio de Salamanca,calle de Claudio Coello,2,es,flat,false,1,true,Madrid,Castellana,false,1359000.0,13455.0,105340447,flat,Madrid,2,101.0,good,1569158.038243626,low,2024-09-17
Usera,"calle Cristo de la Luz, 4",1,es,flat,true,1,false,Madrid,Almendrales,false,124500.0,2041.0,105340480,flat,Madrid,3,61.0,renew,260476.03773584907,low,2024-09-17
Carabanchel,"calle Sorbe, 17",1,es,flat,true,2,false,Madrid,Comillas,false,138000.0,1816.0,105340738,flat,Madrid,3,76.0,renew,277698.3312883436,low,2024-09-17
Centro,calle de San Pedro Mártir,2,es,flat,true,0,false,Madrid,Lavapiés-Embajadores,false,490000.0,5158.0,105341342,flat,Madrid,4,95.0,good,769398.6464032421,low,2024-09-17
Fuencarral,calle de la Costa Brava,2,es,flat,true,3,true,Madrid,Mirasierra,false,679000.0,4715.0,105341563,flat,Madrid,3,144.0,good,1052016.2767857143,low,2024-09-17
Fuencarral,"avenida de Monforte de Lemos, 168",1,es,flat,true,0,true,Madrid,Pilar,false,164000.0,5467.0,105341966,studio,Madrid,0,30.0,good,1052016.2767857143,low,2024-09-17
Chamberí,calle del General Álvarez de Castro,1,es,flat,false,0,false,Madrid,Trafalgar,false,299000.0,7119.0,105342029,flat,Madrid,1,42.0,good,1240040.1756756757,low,2024-09-17
Centro,"calle de la Luna, 12",1,es,flat,true,4,false,Madrid,Malasaña-Universidad,false,225000.0,5000.0,105342792,penthouse,Madrid,1,45.0,renew,769398.6464032421,low,2024-09-17
Fuencarral,calle de la Costa Brava,1,es,flat,true,8,true,Madrid,Mirasierra,false,450000.0,4369.0,105344757,flat,Madrid,2,103.0,good,1052016.2767857143,low,2024-09-17
Hortaleza,calle de Guadalajara,3,es,flat,true,1,true,Madrid,Palomas,false,799000.0,4673.0,105346826,flat,Madrid,4,171.0,renew,1239664.2406015038,low,2024-09-17
Los Arroyos,avenida de Castilla-La Mancha,2,es,flat,true,2,false,San Sebastián de los Reyes,,false,459000.0,3166.0,105347359,flat,Madrid,3,145.0,good,364800.0,high,2024-09-17
Urbanizaciones,calle Cañada de la Carrera,4,es,chalet,,,,Pozuelo de Alarcón,La Cabaña,false,830000.0,2161.0,105347422,chalet,Madrid,5,384.0,good,2186191.1764705884,low,2024-09-17
Carabanchel,calle Esteban de Arteaga,1,es,flat,true,7,true,Madrid,Comillas,false,339990.0,4304.0,105349234,flat,Madrid,3,79.0,renew,277698.3312883436,high,2024-09-17
Chamartín,barrio Nueva España,8,es,chalet,,,,Madrid,Nueva España,false,4500000.0,5875.0,105350374,chalet,Madrid,7,766.0,good,1658541.416,high,2024-09-17
Pol. Industrial sur,"avenida de lo Cortao, 13",1,es,flat,true,2,true,San Sebastián de los Reyes,,true,159750.0,4318.0,105351602,studio,Madrid,0,37.0,newdevelopment,250821.42857142858,low,2024-09-17
Pol. Industrial norte,"de Fuerteventura, 9",1,es,flat,true,2,true,San Sebastián de los Reyes,,true,212000.0,3072.0,105352486,duplex,Madrid,1,69.0,newdevelopment,195300.0,medium,2024-09-17
Barajas,calle del Aire,3,es,chalet,,,,Madrid,Timón,false,775000.0,3298.0,105352528,chalet,Madrid,3,235.0,good,524778.3513513514,high,2024-09-17
Usera,"calle de La Cal, 30",1,es,flat,true,1,true,Madrid,12 de Octubre-Orcasur,true,230000.0,4600.0,105352895,flat,Madrid,1,50.0,newdevelopment,260476.03773584907,low,2024-09-17
Este,calle Empecinado,1,es,flat,true,10,true,Móstoles,,false,104600.0,1162.0,105354207,penthouse,Madrid,3,90.0,good,236753.84615384616,low,2024-09-17
San Blas,calle de Nanclares de Oca,3,es,flat,true,1,true,Madrid,Rejas,false,559900.0,3435.0,105354211,flat,Madrid,4,163.0,good,493332.02898550726,high,2024-09-17
Barrio de Salamanca,calle de Lagasca,3,es,flat,true,5,true,Madrid,Recoletos,false,3950000.0,17478.0,105354407,penthouse,Madrid,3,226.0,good,1569158.038243626,high,2024-09-17
Perales del Rio,calle Amnistía Internacional,3,es,chalet,,,,Getafe,,false,447000.0,2069.0,105355286,chalet,Madrid,4,216.0,good,409580.0,medium,2024-09-17
San Blas,calle de Yécora,2,es,flat,true,4,true,Madrid,Rejas,false,388500.0,3964.0,105355423,flat,Madrid,2,98.0,good,493332.02898550726,low,2024-09-17
Chamberí,calle de Bretón de los Herreros,1,es,flat,false,4,true,Madrid,Nuevos Ministerios-Ríos Rosas,false,365000.0,7935.0,105355672,flat,Madrid,1,46.0,good,1240040.1756756757,low,2024-09-17
Chamartín,calle de Fray Juan Gil,5,es,flat,true,3,true,Madrid,El Viso,false,3200000.0,10492.0,105355724,flat,Madrid,4,305.0,good,1658541.416,high,2024-09-17
Centro - Ayuntamiento,"calle Genil, 6",1,es,flat,true,0,true,Pinto,,true,159500.0,2573.0,105355886,flat,Madrid,1,62.0,newdevelopment,203262.5,low,2024-09-17
Centro - Ayuntamiento,"calle Genil, 6",1,es,flat,true,2,true,Pinto,,true,209500.0,2951.0,105355983,flat,Madrid,2,71.0,newdevelopment,203262.5,medium,2024-09-17
Centro - Ayuntamiento,"calle Genil, 6",1,es,flat,true,1,true,Pinto,,true,169500.0,2779.0,105356011,flat,Madrid,1,61.0,newdevelopment,203262.5,low,2024-09-17
Centro - Ayuntamiento,"calle Genil, 6",1,es,flat,true,,true,Pinto,,true,174500.0,2908.0,105356015,penthouse,Madrid,1,60.0,newdevelopment,203262.5,low,2024-09-17
San Blas,"calle Néstor, 6",1,es,flat,true,0,true,Madrid,Canillejas,true,215000.0,4388.0,105356147,flat,Madrid,1,49.0,newdevelopment,493332.02898550726,low,2024-09-17
Centro,barrio Huertas-Cortes,2,es,flat,true,3,false,Madrid,Huertas-Cortes,false,575000.0,7667.0,105356252,flat,Madrid,2,75.0,renew,769398.6464032421,low,2024-09-17
Zona Carretera del Plantío,Zona Carretera del Plantío,5,es,chalet,,,,Majadahonda,,false,1470000.0,3088.0,105356263,chalet,Madrid,5,476.0,good,1160000.0,high,2024-09-17
Moratalaz,calle Pico de los Artilleros,1,es,flat,true,8,true,Madrid,Marroquina,false,359900.0,5623.0,105356745,penthouse,Madrid,2,64.0,good,271022.0,high,2024-09-17
Barrio de Salamanca,calle de Hermosilla,3,es,flat,true,1,true,Madrid,Goya,false,1450000.0,12719.0,105358037,flat,Madrid,2,114.0,good,1569158.038243626,medium,2024-09-17
Barrio de Salamanca,calle del General Pardiñas,3,es,flat,true,2,true,Madrid,Goya,false,1680000.0,12824.0,105358070,flat,Madrid,3,131.0,good,1569158.038243626,medium,2024-09-17
Centro,barrio Malasaña-Universidad,3,es,flat,true,3,true,Madrid,Malasaña-Universidad,false,1039000.0,10087.0,105358205,flat,Madrid,3,103.0,good,769398.6464032421,high,2024-09-17
Barrio de Salamanca,calle de Diego de León,2,es,flat,true,6,true,Madrid,Castellana,false,1370000.0,11913.0,105358911,duplex,Madrid,2,115.0,good,1569158.038243626,low,2024-09-17
Arganzuela,barrio Legazpi,3,es,flat,true,10,true,Madrid,Legazpi,false,1100000.0,5446.0,105358998,penthouse,Madrid,3,202.0,good,457697.83419689117,high,2024-09-17
Centro,barrio Huertas-Cortes,2,es,flat,true,3,false,Madrid,Huertas-Cortes,false,575000.0,7667.0,105359022,flat,Madrid,2,75.0,renew,769398.6464032421,low,2024-09-17
Centro,calle del Tesoro,2,es,flat,false,1,true,Madrid,Malasaña-Universidad,false,349000.0,5817.0,105359028,flat,Madrid,2,60.0,good,769398.6464032421,low,2024-09-17
Chamberí,calle Escosura,1,es,flat,false,4,true,Madrid,Arapiles,false,298000.0,6622.0,105359938,flat,Madrid,2,45.0,good,1240040.1756756757,low,2024-09-17
Centro,plaza de Cascorro,1,es,flat,false,-1,true,Madrid,Lavapiés-Embajadores,false,280000.0,3889.0,105360025,flat,Madrid,1,72.0,good,769398.6464032421,low,2024-09-17
Vicálvaro,calle Los Cerros s/n,2,es,flat,true,2,true,Madrid,Los Cerros,true,228791.0,2158.0,105360069,flat,Madrid,3,106.0,newdevelopment,376080.66346153844,low,2024-09-17
Vicálvaro,calle Los Cerros s/n,2,es,flat,true,8,true,Madrid,Los Cerros,true,228791.0,2179.0,105360073,flat,Madrid,3,105.0,newdevelopment,376080.66346153844,low,2024-09-17
Vicálvaro,calle Los Cerros s/n,2,es,flat,true,5,true,Madrid,Los Cerros,true,236811.0,2173.0,105360084,flat,Madrid,3,109.0,newdevelopment,376080.66346153844,low,2024-09-17
Vicálvaro,calle Los Cerros s/n,2,es,flat,true,3,true,Madrid,Los Cerros,true,236811.0,2173.0,105360093,flat,Madrid,3,109.0,newdevelopment,376080.66346153844,low,2024-09-17
Getafe Centro,calle Cuestas Altas s/n,1,es,flat,true,3,false,Getafe,,false,229990.0,2396.0,105360572,flat,Madrid,3,96.0,good,256959.12,low,2024-09-17
Zona Pueblo,barrio Zona Pueblo,4,es,chalet,,,,Pozuelo de Alarcón,Zona Pueblo,false,1430000.0,5018.0,105360843,chalet,Madrid,5,285.0,good,1355664.450980392,medium,2024-09-17
Usera,"calle de la Cal, 15",2,es,flat,true,1,true,Madrid,12 de Octubre-Orcasur,true,387000.0,5230.0,105360878,flat,Madrid,2,74.0,newdevelopment,260476.03773584907,high,2024-09-17
Moncloa,calle de Santa Cruz de Marcenado,1,es,flat,true,2,true,Madrid,Argüelles,false,590000.0,7867.0,105361002,flat,Madrid,1,75.0,renew,1540750.6917562725,low,2024-09-17
Ciudad Lineal,calle Hermanos de Pablo,1,es,flat,true,3,true,Madrid,Quintana,false,285000.0,3519.0,105362207,flat,Madrid,4,81.0,good,584258.3493449781,low,2024-09-17
Centro,calle de Almadén,1,es,flat,true,3,false,Madrid,Huertas-Cortes,false,575000.0,7667.0,105362330,flat,Madrid,2,75.0,renew,769398.6464032421,low,2024-09-17
Latina,calle de Cullera,1,es,flat,true,5,true,Madrid,Lucero,false,199000.0,2236.0,105362358,flat,Madrid,3,89.0,renew,292681.8390804598,low,2024-09-17
Fuencarral,paseo de El Pardo,2,es,chalet,,,,Madrid,El Pardo,false,565000.0,3005.0,105362542,chalet,Madrid,4,188.0,good,1052016.2767857143,low,2024-09-17
,"avenida Comunidad de Madrid, 4",2,es,flat,true,5,true,Humanes de Madrid,,true,254880.0,1847.0,105364984,flat,Madrid,3,138.0,newdevelopment,,medium,2024-09-17
,"avenida Comunidad de Madrid, 4",2,es,flat,true,3,true,Humanes de Madrid,,true,200950.0,1990.0,105365001,flat,Madrid,2,101.0,newdevelopment,,medium,2024-09-17
,"avenida Comunidad de Madrid, 4",2,es,flat,true,1,true,Humanes de Madrid,,true,280500.0,1764.0,105365018,flat,Madrid,4,159.0,newdevelopment,,medium,2024-09-17
,"avenida Comunidad de Madrid, 4",2,es,flat,true,0,true,Humanes de Madrid,,true,273500.0,1478.0,105365031,flat,Madrid,3,185.0,newdevelopment,,medium,2024-09-17
,"avenida Comunidad de Madrid, 4",2,es,flat,true,6,true,Humanes de Madrid,,true,361000.0,1322.0,105365032,penthouse,Madrid,3,273.0,newdevelopment,,medium,2024-09-17
Chamartín,barrio El Viso,4,es,flat,true,1,true,Madrid,El Viso,false,1968970.0,6251.0,105365409,flat,Madrid,5,315.0,renew,1658541.416,high,2024-09-17
Pol. Industrial sur,"paseo de Europa, 7",1,es,flat,true,4,true,San Sebastián de los Reyes,,false,235000.0,3052.0,105365666,duplex,Madrid,1,77.0,good,250821.42857142858,medium,2024-09-17
Hortaleza,barrio Canillas,2,es,flat,true,0,false,Madrid,Canillas,false,230000.0,2875.0,105365903,studio,Madrid,0,80.0,good,1239664.2406015038,low,2024-09-17
Centro,LAVAPIES EMBAJADORES,1,es,flat,false,3,true,Madrid,Lavapiés-Embajadores,false,168000.0,5419.0,105366540,flat,Madrid,1,31.0,good,769398.6464032421,low,2024-09-17
Retiro,calle de Valderribas,2,es,flat,true,4,true,Madrid,Pacífico,false,540000.0,5745.0,105366941,flat,Madrid,3,94.0,good,1033324.8743718592,low,2024-09-17
Carabanchel,barrio Vista Alegre,1,es,flat,true,3,false,Madrid,Vista Alegre,false,115000.0,1402.0,105367059,flat,Madrid,3,82.0,renew,277698.3312883436,low,2024-09-17
Centro,calle del León,1,es,flat,true,2,false,Madrid,Huertas-Cortes,false,637000.0,7322.0,105367340,flat,Madrid,3,87.0,good,769398.6464032421,low,2024-09-17
Hortaleza,calle de Oña,3,es,flat,true,6,true,Madrid,Virgen del Cortijo - Manoteras,false,469000.0,3127.0,105367642,flat,Madrid,5,150.0,renew,1239664.2406015038,low,2024-09-17
Arganzuela,paseo de las Delicias,1,es,flat,false,5,false,Madrid,Delicias,false,154000.0,6160.0,105368147,studio,Madrid,0,25.0,good,457697.83419689117,low,2024-09-17
Chamartín,avenida de Pío XII,3,es,flat,true,2,true,Madrid,Castilla,false,950000.0,5080.0,105368182,flat,Madrid,4,187.0,renew,1658541.416,low,2024-09-17
Chamartín,paseo de la Castellana,5,es,flat,true,1,true,Madrid,El Viso,false,3500000.0,11290.0,105368213,flat,Madrid,5,310.0,good,1658541.416,high,2024-09-17
Yucatán- Las Cornisas,"calle FLANDES, 4",5,es,chalet,,,,Las Rozas de Madrid,Yucatán- Las Cornisas,true,1470000.0,3088.0,105368858,chalet,Madrid,5,476.0,newdevelopment,1695666.6666666667,low,2024-09-17
Arganzuela,calle de Ciudad Real,1,es,flat,true,0,false,Madrid,Delicias,false,225000.0,5233.0,105368959,flat,Madrid,1,43.0,good,457697.83419689117,low,2024-09-17
Villaverde,"calle Maricara, 11",2,es,flat,true,0,true,Madrid,Butarque,true,258000.0,3308.0,105369114,flat,Madrid,2,78.0,newdevelopment,198885.3076923077,high,2024-09-17
Villaverde,"calle Maricara, 11",1,es,flat,true,6,true,Madrid,Butarque,true,281000.0,3427.0,105369131,flat,Madrid,2,82.0,newdevelopment,198885.3076923077,high,2024-09-17
Moncloa,"calle Altamirano, 25",2,es,flat,true,4,true,Madrid,Argüelles,true,1200000.0,8108.0,105369320,flat,Madrid,3,148.0,newdevelopment,1540750.6917562725,low,2024-09-17
Moncloa,calle de Santa María Micaela,2,es,flat,true,2,true,Madrid,Argüelles,false,829000.0,6908.0,105369817,flat,Madrid,3,120.0,good,1540750.6917562725,low,2024-09-17
Barrio de Salamanca,calle del Duque de Sesto,3,es,flat,true,1,true,Madrid,Goya,false,1350000.0,10150.0,105370262,flat,Madrid,2,133.0,good,1569158.038243626,low,2024-09-17
Moratalaz,avenida de Moratalaz,1,es,flat,true,0,false,Madrid,Media Legua,false,219000.0,3712.0,105370464,flat,Madrid,2,59.0,good,271022.0,low,2024-09-17
Chamberí,barrio Trafalgar,2,es,flat,true,5,true,Madrid,Trafalgar,false,1050000.0,9130.0,105370554,penthouse,Madrid,3,115.0,good,1240040.1756756757,low,2024-09-17
Barrio de Salamanca,calle de Núñez de Balboa,1,es,flat,false,4,true,Madrid,Recoletos,false,895000.0,11049.0,105370826,flat,Madrid,1,81.0,good,1569158.038243626,low,2024-09-17
La Moraleja urbanización,La Moraleja urbanización,5,es,chalet,,,,La Moraleja,,false,1650000.0,3837.0,105372827,chalet,Madrid,5,430.0,good,3082447.8260869565,low,2024-09-17
Barajas,calle de Babilonia,2,es,flat,true,4,true,Madrid,Campo de las Naciones-Corralejos,false,649000.0,7819.0,105373331,penthouse,Madrid,2,83.0,good,524778.3513513514,high,2024-09-17
Barrio de Salamanca,calle de Velázquez s/n,3,es,flat,true,1,true,Madrid,Castellana,false,1649000.0,10179.0,105373485,flat,Madrid,3,162.0,good,1569158.038243626,medium,2024-09-17
Barrio de Salamanca,"calle Francisco Navacerrada, 8",2,es,flat,true,5,true,Madrid,Guindalera,true,875000.0,9511.0,105373559,penthouse,Madrid,2,92.0,newdevelopment,1569158.038243626,low,2024-09-17
El Soto de la Moraleja,calle de la Azalea,5,es,flat,true,4,true,La Moraleja,,false,1500000.0,5051.0,105374032,flat,Madrid,5,297.0,renew,1483132.3529411764,medium,2024-09-17
Zona Prado de Somosaguas - La Finca,barrio La Finca,6,es,chalet,,,,Pozuelo de Alarcón,La Finca,false,1800000.0,3000.0,105374048,chalet,Madrid,6,600.0,good,2418552.6315789474,low,2024-09-17
Carabanchel,calle del General Ricardos,2,es,flat,true,4,true,Madrid,Vista Alegre,false,329000.0,2531.0,105374179,flat,Madrid,5,130.0,good,277698.3312883436,high,2024-09-17
Centro Urbano,avenida de la Sierra,2,es,flat,true,2,true,San Sebastián de los Reyes,,false,290000.0,2762.0,105374570,flat,Madrid,4,105.0,good,261378.26086956522,high,2024-09-17
Centro,calle de Gravina,1,es,flat,false,2,true,Madrid,Chueca-Justicia,false,260000.0,6667.0,105375035,flat,Madrid,1,39.0,good,769398.6464032421,low,2024-09-17
Fuencarral,calle Alejandro Casona,2,es,flat,true,2,true,Madrid,Peñagrande,false,540000.0,4655.0,105377332,flat,Madrid,4,116.0,good,1052016.2767857143,low,2024-09-17
Centro,calle de Valencia,1,es,flat,false,0,true,Madrid,Lavapiés-Embajadores,false,195000.0,5571.0,105377733,studio,Madrid,0,35.0,good,769398.6464032421,low,2024-09-17
Barrio de Salamanca,calle del Príncipe de Vergara,2,es,flat,false,1,false,Madrid,Recoletos,false,829000.0,10908.0,105378030,flat,Madrid,2,76.0,good,1569158.038243626,low,2024-09-17
Centro,calle de Fuencarral,2,es,flat,true,2,true,Madrid,Malasaña-Universidad,false,1090000.0,7786.0,105378253,flat,Madrid,2,140.0,good,769398.6464032421,high,2024-09-17
Parla Este,calle Constelación de Perseo,3,es,chalet,,,,Parla,,false,333000.0,888.0,105378274,chalet,Madrid,3,375.0,good,265677.4375,high,2024-09-17
Chamartín,calle de Santiago Bernabéu,1,es,flat,false,4,true,Madrid,El Viso,false,485000.0,7348.0,105378330,flat,Madrid,2,66.0,good,1658541.416,low,2024-09-17
Ciudad Lineal,calle Bausá,2,es,flat,true,3,true,Madrid,Costillares,false,550000.0,6111.0,105378690,duplex,Madrid,2,90.0,good,584258.3493449781,medium,2024-09-17
Chamartín,calle de Bolivia,2,es,flat,true,3,true,Madrid,Nueva España,false,700000.0,7071.0,105379068,flat,Madrid,3,99.0,good,1658541.416,low,2024-09-17
Ciudad Lineal,barrio Pueblo Nuevo,1,es,flat,true,0,false,Madrid,Pueblo Nuevo,false,210000.0,3443.0,105379723,flat,Madrid,1,61.0,good,584258.3493449781,low,2024-09-17
